"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121"
"11",NA,-2.17368695415138,-0.675048017412824,NA,-3.66270405568928,NA,NA,NA,-3.80069737529024,-0.672952198365196,NA,NA,-2.76571471540842,-0.8342941840672,NA,-3.84753646451411,-2.88591406373385,NA,NA,-1.31792614052749,-1.86721716689993,NA,-1.83379096043229,NA,NA,-6.20210391000357,-1.68984603774572,NA,-6.35246140274421,NA,NA,-3.15118001149301,NA,NA,NA,-5.57224016801669,NA,-6.18784400870973,-1.8340993750464,-1.43248631334,NA,-1.64688797939949,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",NA,NA,-1.29437256381557,NA,NA,NA,NA,-3.93962750247967,NA,-1.29035393017175,-4.43968169110077,-2.71377612399989,NA,0,0,NA,-2.7951368408299,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",NA,NA,0,NA,-1.48950765842411,-1.64086431967389,-1.50644731058279,-1.73726353493481,NA,0,NA,-0.728778563371396,NA,-0.83747800242151,-0.862876931819139,NA,-1.61374083059937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.889781587629751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",-1.1958734516158,NA,0,-1.03530050814271,-0.889200765930818,NA,-0.939457139612867,NA,NA,0,0,0,NA,NA,-1.00611755736752,-1.17151687375746,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",-1.17733094214819,-1.09126355186301,0,-1.01924774817206,-0.875413342521924,-1.15989570178805,-0.924890470470616,-1.28225081994549,NA,0,0,0,NA,NA,-0.990517291045178,-1.15335202304205,-0.918209452167159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.794982268687699,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",-1.17447052241296,NA,0,-1.01677140420658,-0.873286455754756,-1.15707764236447,NA,-1.27913548897135,-1.13890771085597,0,0,0,NA,NA,-0.988110750024332,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01892021850337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",NA,NA,-1.20324870788703,NA,-4.07456471430427,-4.47323368058072,-4.49438644652344,-4.77847401490952,NA,-1.19951298613691,NA,-1.64718523222674,-4.52387107985163,NA,NA,-4.62449484918317,NA,0,0,0,0,0,0,0,0,0,0,-1.45124536601392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9059643007598,NA,NA,11.4276505656695,19.0068765064829,NA,NA,19.0326258699931,NA,8.7566458092856,19.0849600941222,NA,NA,NA,7.99224824739656,NA,0,11.057854728319,NA,6.89398422246827,NA,11.2249646866418,NA,NA,NA,17.6778118599398,NA,NA,18.1198770571026,NA,NA,0,NA,16.8700725355078,13.0865616284549,NA,NA,18.4639579577782,13.7192608405436,17.3754946863841,10.9943342213926,0,6.89058200425109,NA,NA,NA,NA,17.5106183684763,7.2218862234307,8.13169786093578,0,0,NA,9.80387436107048,NA,18.0357263676104,NA,NA,NA,NA,21.3697968149639,21.2469836294935,NA,6.02754239060601,6.69850888869342,16.5241070825912,NA,NA,NA,17.462756215615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",NA,NA,NA,NA,19.460820782616,19.2093764575482,NA,20.0239574361724,22.3582826884233,NA,22.135365589901,NA,NA,0,0,20.5215034407915,NA,17.1340120688891,NA,NA,7.65445092430402,NA,10.4742336784872,15.8656754781182,NA,14.9901327961509,9.65205013108032,25.5709334286777,17.7401063286121,5.77251037918726,NA,5.35335514793699,NA,0,7.40675485828018,NA,7.598923465373,16.6370281017556,NA,5.87231971704869,8.88034281579471,NA,NA,NA,15.8974167507407,14.1686178925208,15.7277768914764,NA,0,NA,NA,12.6592226953149,NA,NA,NA,13.2712612469513,18.1972534942986,10.6353165366756,0,NA,NA,20.3258376038989,19.9880796516726,9.05762538553122,18.6945582934267,NA,9.72006135329742,0,0,NA,NA,NA,19.2803890750716,NA,NA,19.5805081327552,8.54135644010367,22.5669724721079,NA,NA,NA,NA,NA,11.2292486275761,22.1630517758043,NA,NA,NA,10.3389301339738,11.5186682534555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12.2126540562418,0,0,NA,0,NA,11.9996324018215,NA,0,9.91038253126441,NA,0,0,0,0,NA,NA,9.81472199135198,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10.4089497527583,0,0,NA,0,NA,11.9237047846106,13.0803842628143,0,NA,NA,12.0508624412955,11.4597595713603,13.2696366026946,12.3293240925199,11.0022608188298,10.0250828972149,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.710533599095134,NA,0,0,NA,0,-0.814539565638587,-0.93097841171067,NA,0,-0.768886235798453,NA,0,0,0,0,-0.886650679172504,-0.791108672114359,-0.761464516988338,0,NA,0,0,0,0,0,0,-0.78011558571063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-1.03917104585273,0,0,-1.03579309274685,0,-0.893341477995048,NA,NA,0,NA,-0.813281422808206,0,0,0,0,-0.972428917650302,-0.867643783328408,NA,0,-0.813741013246774,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.777787653992182,-1.03718959037672,0,0,-1.03381807823521,0,NA,-1.01909820405954,NA,0,NA,NA,0,0,0,0,-0.97057472376028,-0.865989390115122,NA,0,NA,0,0,0,0,0,0,-0.853955776370496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,-1.77287295478683,0,-1.5290514648313,NA,-1.83741187673675,0,-1.4433511577974,NA,0,0,0,0,-1.66441825170212,NA,-1.4294191273634,0,-1.3928065795073,0,0,0,0,0,0,-1.46443086301572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6547449775184,NA,-0.952890230530986,-1.35003999230682,NA,NA,NA,-4.66031563326359,-4.62680646775923,-1.49709410488626,NA,NA,NA,NA,-2.16398414862996,-2.51168196333962,-1.86610488822201,NA,NA,-1.17864115591974,-4.65911292583529,-1.3260950842095,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-1.35232145509579,NA,-5.86895399286068,NA,NA,NA,NA,-1.13432866655748,-5.82382085567117,NA,-3.08802812007729,-3.51650711120393,NA,-3.63719481564175,-2.92020229086477,-4.48789409918663,NA,NA,-5.88821406506004,-1.88196580929817,NA,-1.04363604498667,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",NA,0,NA,-0.846575619812298,NA,-0.811359520080381,-0.932123645605908,NA,NA,NA,-0.733074983005496,0,-0.809861466849805,0,0,-0.69140999499165,-0.914773098261501,NA,NA,NA,NA,NA,NA,NA,NA,-5.63292659052786,-1.22557299676366,-6.18220747539189,-5.51596831319702,NA,NA,-2.64981783224366,-2.91140657930429,NA,-3.92691323138705,NA,NA,NA,-1.1893098099482,-0.928886432355223,-1.1275851460817,-1.1944173558789,0,0,-1.37378485705492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-0.783796242677314,-1.11047027194785,-4.64470780147337,-1.18074940645587,NA,NA,-4.75818533313536,NA,-4.57780469013959,NA,NA,-2.71655489358419,-2.61086310975655,-2.83798240247741,NA,-3.28740832759615,NA,NA,NA,-1.09077447866904,NA,NA,-1.06040549121087,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99565017488801,NA,-2.25973552708933,-2.68012260498131,NA,0,-2.88634077898792,NA,-1.7735197648863,0,-1.84288758572329,NA,-2.55250179048698,-1.89017921263223,-1.29622971882603,-1.89223219872523,0,-1.79342776670845,-1.89188286883498,0,NA,NA,-1.42188872685197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-2.7494005048987,0,0,-2.86446193328186,0,-2.35917922906219,NA,NA,0,-2.79719001221122,-2.79187603525479,-1.73772451920987,NA,-1.91347075761893,NA,NA,-2.48797793673727,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,-1.5036041962545,-5.20870105287349,-1.9262613920787,NA,NA,-5.09901635606032,-1.7750579271584,-5.0392915654561,NA,-2.34645394261919,NA,NA,NA,NA,-3.2188354835143,-4.67629661755756,-1.39747816804704,-5.18349612307119,-1.47693560532443,-1.15353075689165,NA,-1.72993367305502,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64982637183674,NA,NA,-0.82635767764792,NA,0,NA,-1.60729998702551,NA,0,NA,NA,-1.43533823746098,-1.61506869797091,-1.47222471074689,NA,NA,NA,NA,0,-1.65865932228945,-0.811701031356289,-0.633962714213583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",NA,NA,0,-2.69782395321088,NA,NA,-2.5427390770135,-2.97024448182807,NA,0,-1.36126074355649,NA,NA,-1.492195247672,-1.53745036080155,NA,NA,-2.89090768943921,NA,-0.742866553758082,NA,NA,0,-2.33841585209295,-2.79721695476403,NA,0,-2.88683100193399,NA,-2.58619892130976,-2.77792563051884,-2.70984962130643,NA,-1.63651045816103,-2.50958566770168,-2.42097039819154,0,NA,-1.03381444535674,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58538833579882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",NA,0,-1.35655912198199,NA,-1.30943770648077,NA,NA,-1.70930593295244,-1.71207993145252,-1.35234741796428,-1.39083346684761,0,NA,0,0,NA,NA,NA,NA,-0.818614937766953,-1.15980085520376,-3.19749169890245,0,-2.94909199705501,-3.42985338489081,NA,0,NA,-3.40213868353014,NA,-2.54461293152652,-2.3880115789694,-2.6492306880785,-2.15019471847219,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",NA,0,NA,NA,-1.12414865093923,NA,NA,NA,NA,-1.16098651961954,-1.19402668618725,0,-1.31909589871541,0,0,NA,NA,NA,-1.9991048449475,0,0,NA,0,NA,-2.14325403651306,NA,0,-3.44117950897268,-2.03303421713734,-1.27177604913944,-1.20939458256614,NA,-1.30116322871736,NA,-1.80993826382043,-1.67922057492257,0,NA,0,0,0,0,0,0,-0.741501931186009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54280693825311,-2.14653351248977,NA,-1.58673748857596,-3.48519639915979,-1.88463929717685,-3.26015883976753,-3.35844717000963,-2.37597035797909,-1.73670299267012,NA,-2.84417135333922,NA,NA,NA,NA,0,-1.00787988420679,-2.53436958500324,-1.36728186697756,-2.68056637665809,-1.02311129839899,-0.799080438017705,-1.59784892687882,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,-1.35544917258356,-1.17762040466231,-1.58643566391563,0,NA,-1.67415907668397,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-0.828212194359884,NA,-0.976031887205426,0,NA,NA,-1.12282339124189,0,-1.16674047261721,NA,NA,NA,-0.820648902559071,-1.19798077047423,0,NA,-1.19775960813942,0,-1.09392078154473,-1.15258618929381,-0.900204189353873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,-1.30734395084631,-1.1358263692721,NA,0,-1.51719529090993,-1.61474276271492,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
